dia phuong,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,241814.0,276457.0,312518.0,337047.0,353247.0,413937.44,444563.46,477016.2,515127.4,558024.09,618065.76,672011.71,750994.23,841037.14,909265.82,941537.83,969787.35,1053497.08
