dia phuong,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,40322.0,44406.0,49468.0,55360.0,60056.0,129254.93,138793.94,148133.94,158548.56,177305.71,192249.0,211222.05,227811.03,248679.83,273068.76,275967.9,268048.09,300955.51
