dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,1454.3,1662.3,1641.0,1632.0,1655.0,1683.0,2226.0,2530.9,2688.0,3120.0,3680.0,4313.5,5478.4,6820.9,7844.9,9927.2,10780.6,9751.2,10956.6,17513.5,22475.6,28517.7,31875.6,33399.9,36352.51,29507.22,14968.47,43513.42
