dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,980.7,1092.2,1003.0,939.0,1044.0,1123.0,1626.8,1914.1,1831.0,2411.0,2815.0,3132.0,3419.2,3379.1,3120.1,4268.2,4361.7,5318.3,5934.4,6917.9,8674.4,10073.3,12680.4,15676.9,18727.05,2829.46,193.59,5500.91
