Năm,Vùng,1,2,3,4,5,6,7,8,9,10,11,12
geoId-VNM,101.08,101.85,104.51,100.73,99.48,98.86,97.61,99.1,98.29,100.5,101.82,100.45
geoId-RRD,100.85,101.62,103.24,100.33,99.39,98.69,97.78,99.16,98.38,100.3,101.56,101.06
geoId-NT,100.89,101.72,104.13,100.49,99.59,98.86,97.78,99.0,98.1,100.63,101.89,100.4
geoId-SCC,101.09,101.82,104.02,100.5,99.38,99.06,97.46,99.21,98.1,100.71,101.71,100.44
geoId-TNN,101.95,101.74,106.73,101.22,100.31,98.78,98.18,98.48,99.03,99.71,101.5,99.82
geoId-ST,100.74,101.3,105.1,101.18,99.24,99.09,97.2,99.33,98.29,101.31,101.98,99.6
geoId-MRD,101.11,102.29,102.91,100.25,99.21,98.69,97.29,99.36,97.66,100.81,101.95,101.02
