dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,0.0,7.7,2.8,3.7,4.6,6.4,0.4,2.0,4.3,3.3,5.4,7.4,17.6,360.9,822.6,36.7,62.9,86.7,77.9,10.6,6.7,6.3,8.3,11.8,13.1,15.6,34.1,21.9
