dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,4126.0,4871.0,6620.0,6788.0,4474.0,4697.0,4901.0,5259.0,5587.0,5742.0,4536.0,3049.0,3354.0
