dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,12997.0,14204.0,22261.0,25289.0,34857.0,35313.0,39467.0,43061.0,48692.0,51605.0,61308.0,63107.0,68653.0
