dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,56898.0,58895.0,65810.0,68289.0,75017.0,79714.0,87043.0,88176.0,86078.0,86619.0,83171.0,84043.0,91842.0
