dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,6024.0,6336.0,6228.0,5692.0,3190.0,2929.0,2952.0,3189.0,3243.0,3425.0,4165.0,3724.0,4014.0
