dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,16796.0,18722.0,24242.0,36387.0,31751.0,32760.0,34058.0,36594.0,37723.0,39469.0,41198.0,35379.0,37184.0
