dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,25.42,26.32,26.7,27.02,25.7,27.65,29.15,31.14,33.35,33.26,31.27,31.36,35.11,31.81,33.86,35.16,30.57,28.65,28.3,28.4,30.18,29.89,30.54,30.34,30.36,30.28,31.04,30.79
