dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,188807.0,214640.0,234445.0,259729.0,302123.0,335442.0,382482.0,427256.0,463419.0,502737.0,492755.0,520614.0,580682.0
