dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,728268.0,821085.0,910642.0,998218.0,1117214.0,1253052.0,1353281.0,1527751.0,1708239.0,1889520.0,2029769.0,2095041.0,2324504.0
