dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,15.2,12.4,10.1,8.5,8.4,6.2,7.9,7.9,7.8,6.7,8.2,7.8,7.4,7.8,9.3,9.9,9.5,9.0,9.1,8.8,8.8,9.6,9.3,10.1,10.8,11.2,11.1,11.8
