dia phuong,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,,118.92,131.86,105.78,116.18,124.8,101.01,105.08,102.61,100.97,102.87,98.2,105.09,109.17,102.68,100.51,105.21
