dia phuong,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,,127.35,106.83,164.32,130.0,124.09,100.4,75.64,96.27,95.03,110.98,104.74,99.59,116.23,130.95,101.0,104.16
