"Tỉnh, thành phố",1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-QNM,639.1,645.9,652.2,659.4,665.8,668.7,671.8,674.5,676.1,679.3,681.3,683.4,684.6,689.0,693.3,697.01,701.28,705.61,710.09,714.72,719.4,724.0,728.5,732.8,736.5,740.36,746.97,750.47
geoId-QNI,559.5,565.1,570.5,576.4,581.2,582.9,584.7,586.4,587.9,589.7,592.1,594.2,596.1,598.5,600.0,600.96,601.9,602.84,603.59,604.54,605.5,606.2,607.2,608.2,608.9,609.7,615.01,620.1
geoId-QNH,481.8,490.0,498.1,506.7,514.0,522.5,530.2,537.9,544.0,547.9,557.9,561.9,568.5,577.9,585.0,593.91,602.66,611.03,616.51,625.5,632.4,642.1,654.1,663.4,673.8,680.17,686.91,692.66
geoId-QTI,262.2,267.4,272.7,278.2,283.0,284.2,285.8,287.3,290.0,291.0,292.0,292.6,293.7,296.0,295.4,297.03,298.72,300.37,302.1,303.9,305.8,307.8,309.8,312.1,314.1,316.01,321.79,324.03
geoId-STG,558.6,562.2,565.8,569.7,574.1,581.4,589.7,596.6,603.1,609.1,613.4,616.9,622.1,631.3,642.7,638.12,633.54,629.98,624.47,619.99,615.6,611.4,606.9,602.4,597.9,595.9,601.42,606.4
geoId-SLA,408.3,419.1,429.2,438.8,446.4,456.2,467.0,477.8,489.1,500.1,509.2,519.7,528.4,529.7,542.6,552.22,561.57,569.42,576.96,585.41,594.8,604.1,614.0,624.4,635.0,644.48,653.49,659.79
geoId-THA,1630.0,1649.5,1667.0,1685.4,1698.7,1694.8,1692.7,1689.7,1687.0,1686.4,1682.1,1679.3,1675.2,1687.7,1682.3,1689.67,1697.15,1709.63,1728.82,1741.58,1758.1,1776.7,1794.8,1810.3,1819.3,1821.48,1848.07,1858.34
geoId-TBH,834.7,839.9,844.7,850.2,854.7,854.9,855.3,855.6,859.7,860.7,859.3,858.9,857.2,859.3,860.8,865.29,869.77,874.27,879.15,883.45,888.0,892.5,897.1,901.8,906.4,911.4,914.35,917.06
geoId-TNN,492.6,500.0,507.3,514.9,522.2,525.9,529.9,533.6,538.0,544.3,549.4,553.8,556.3,558.4,556.5,558.91,561.67,566.42,569.82,588.3,602.3,608.2,615.5,623.3,631.1,638.93,646.25,652.26
geoId-TTH,491.2,497.7,504.1,510.9,517.6,518.9,520.9,522.8,523.8,524.9,526.1,529.5,531.0,533.8,537.4,540.11,544.06,546.62,548.69,549.66,551.3,553.0,555.7,556.9,559.0,561.24,571.24,578.22
geoId-TGG,762.9,766.8,770.7,775.0,779.1,781.2,784.4,787.6,791.7,797.5,799.6,803.6,806.6,814.7,820.7,825.88,828.23,829.81,836.87,841.71,847.9,853.5,859.3,863.0,866.9,868.87,872.13,878.87
geoId-HCM,2226.2,2280.6,2339.0,2387.4,2443.3,2540.3,2628.9,2710.0,2802.5,2894.0,3012.2,3140.8,3254.0,3353.9,3455.3,3559.78,3666.98,3757.5,3852.01,3936.03,4025.2,4114.2,4203.1,4303.6,4405.1,4525.29,4510.4,4576.37
geoId-NT,4701.6,4788.6,4863.6,4934.5,5007.4,5064.1,5122.4,5181.2,5240.4,5307.3,5362.1,5419.5,5469.3,5459.1,5517.9,5581.27,5644.03,5714.39,5786.64,5871.4,5959.8,6042.2,6134.8,6227.0,6315.3,6396.62,6493.98,6558.26
geoId-TVH,459.7,465.4,471.3,477.4,483.3,484.6,486.3,488.2,489.9,491.0,491.9,492.9,493.7,495.0,494.1,494.41,494.67,495.02,495.27,495.57,495.9,496.2,496.4,496.7,496.9,496.89,501.17,503.32
geoId-TQG,316.9,321.7,326.4,330.8,335.0,338.2,341.2,344.2,347.0,350.3,352.0,354.4,356.3,357.5,363.3,365.77,367.88,370.55,373.17,376.49,380.0,383.8,387.6,391.7,395.9,399.22,403.56,407.62
geoId-TNN,1708.2,1797.7,1895.3,1987.1,2073.9,2149.0,2210.4,2259.9,2286.9,2349.0,2406.9,2454.4,2491.8,2526.5,2590.7,2629.31,2665.07,2705.1,2745.52,2780.53,2818.4,2854.5,2888.5,2923.7,2955.8,2990.54,3041.7,3073.61
geoId-TNH,446.2,453.5,460.9,468.7,475.6,482.9,489.4,494.6,499.6,506.5,509.0,515.0,518.0,525.0,531.0,535.84,542.83,549.72,553.94,558.83,563.6,568.8,574.7,579.8,585.5,589.5,591.29,596.18
geoId-VLG,479.9,482.8,485.7,488.7,491.4,491.8,492.4,493.0,493.5,495.3,496.0,496.6,497.2,501.3,504.6,504.87,504.55,503.49,504.14,504.14,503.9,503.8,503.7,503.8,503.8,503.94,506.97,508.72
geoId-VPC,509.2,516.4,523.6,529.3,533.4,537.8,543.1,548.0,557.2,567.1,572.9,577.4,581.4,492.1,494.2,501.19,508.44,517.28,524.25,529.54,536.2,543.9,555.4,563.7,575.5,583.72,593.96,598.03
geoId-YBI,322.7,327.1,331.5,336.0,340.4,343.2,346.5,349.2,352.2,355.5,358.1,360.5,363.7,367.7,370.7,375.66,379.82,384.12,388.46,392.71,397.8,401.7,405.6,409.5,414.1,419.1,424.66,427.31
geoId-DBN,,,,,,,,,,212.5,219.9,227.1,233.8,240.5,245.5,251.34,257.21,263.1,269.01,274.92,280.9,286.9,292.9,298.9,305.0,311.46,317.36,322.96
geoId-DNG,312.2,318.4,324.7,331.3,337.6,346.7,355.0,363.1,375.7,379.6,395.8,400.5,409.9,427.1,441.2,462.21,477.68,491.28,501.62,509.77,520.8,532.6,541.2,549.3,562.4,578.57,591.43,604.48
geoId-ST,4520.2,4634.6,4755.1,4876.0,5005.5,5188.4,5362.0,5522.6,5674.2,5854.7,6045.2,6275.8,6488.0,6691.9,6895.2,7114.69,7333.32,7522.85,7709.95,7899.68,8086.2,8266.5,8448.7,8657.1,8870.4,9138.24,9118.39,9299.89
geoId-DLK,706.6,757.9,816.4,866.6,911.7,945.6,971.7,993.2,1006.2,825.0,849.2,852.7,855.8,866.0,876.3,882.65,888.53,896.92,905.53,911.11,918.2,926.3,933.2,938.7,944.2,952.22,963.28,969.54
geoId-DNG1,,,,,,,,,,200.1,217.3,218.7,226.8,237.2,255.2,261.34,265.98,274.41,283.88,292.2,300.4,307.1,312.3,317.4,322.5,326.71,340.28,343.07
geoId-MRD,7574.5,7666.0,7757.3,7850.4,7929.0,7982.3,8043.2,8098.6,8152.9,8208.7,8256.5,8302.6,8359.3,8464.9,8546.6,8554.49,8560.37,8575.62,8585.92,8586.83,8586.5,8590.1,8595.1,8597.1,8599.6,8620.9,8673.24,8716.52
geoId-RRD,8300.1,8416.9,8530.3,8645.4,8743.4,8840.5,8934.4,9026.6,9116.3,9213.1,9308.2,9369.0,9432.0,9544.7,9649.9,9794.22,9958.31,10117.96,10253.02,10403.56,10554.0,10710.8,10870.9,11036.4,11214.5,11359.18,11521.65,11626.14
geoId-DNI,924.0,942.3,960.5,979.7,998.5,1025.3,1045.0,1064.2,1077.5,1101.4,1121.0,1148.0,1177.0,1209.0,1238.0,1278.32,1321.67,1351.86,1379.68,1411.31,1442.4,1475.0,1503.7,1530.8,1562.2,1613.11,1608.9,1622.21
geoId-DTP,726.2,738.0,750.0,763.4,769.5,775.2,780.9,786.5,792.1,793.8,798.8,803.7,807.5,829.5,830.7,827.78,824.41,821.1,817.85,814.65,811.5,808.4,805.3,802.4,798.9,799.25,799.89,800.16
