"Tỉnh, thành phố",1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-TNN,1676.6,1765.3,1847.8,1935.1,2022.2,2097.4,2157.1,2205.4,2274.3,2315.2,2361.3,2406.5,2456.2,2510.2,2538.1,2577.02,2612.97,2652.91,2693.22,2728.66,2765.9,2802.6,2837.0,2872.7,2905.5,2941.57,2992.06,3018.82
geoId-TNH,463.8,470.6,477.9,485.0,492.4,500.4,507.1,512.6,518.3,522.7,529.2,531.4,535.0,535.5,536.2,540.65,547.23,553.69,557.46,561.9,566.3,570.9,576.4,580.9,586.2,588.83,590.62,592.57
geoId-VLG,510.5,512.8,515.3,517.7,520.9,521.6,522.2,522.9,523.9,523.5,524.2,525.0,525.6,522.7,520.5,520.73,520.3,519.12,519.7,519.61,519.3,519.1,518.9,518.9,518.8,519.03,522.05,520.11
geoId-VPC,539.0,545.5,552.2,556.4,560.9,566.3,571.0,576.3,576.9,578.1,584.1,588.6,592.7,501.7,506.2,513.64,521.06,530.11,537.25,547.28,554.2,562.2,567.8,574.6,579.4,587.51,597.82,599.59
geoId-YBI,325.0,328.8,333.0,337.1,341.7,344.8,347.6,350.9,354.6,358.0,361.4,364.9,367.9,369.8,371.0,375.63,378.82,381.57,386.12,390.83,395.3,398.7,401.7,405.0,409.0,412.49,418.01,419.93
geoId-DBN,,,,,,,,,,210.8,218.6,225.6,232.2,238.8,245.3,250.41,255.59,260.78,265.96,271.14,276.3,281.4,286.5,291.6,296.6,302.02,307.8,312.96
geoId-DNG,325.1,330.9,337.1,343.1,349.7,359.4,368.1,376.6,385.0,405.2,409.9,425.4,437.6,441.7,453.3,475.01,490.97,505.02,515.71,524.16,535.5,547.7,556.6,565.1,578.7,590.92,604.06,615.71
geoId-ST,4756.1,4859.9,4960.3,5078.1,5213.3,5416.1,5593.6,5759.5,5955.7,6136.0,6335.4,6547.0,6778.4,6991.7,7253.8,7464.2,7672.23,7848.39,8020.7,8193.83,8362.3,8522.7,8683.9,8870.3,9059.8,9204.65,9196.61,9511.0
geoId-DLK,691.7,743.9,788.7,836.5,881.7,915.3,940.5,961.3,989.4,810.6,809.3,825.1,840.8,849.1,859.4,865.9,871.89,880.34,889.02,894.72,902.0,910.1,917.1,922.8,928.4,934.72,945.72,948.9
geoId-DNG1,,,,,,,,,,203.3,206.3,222.2,230.5,237.2,235.8,241.98,246.7,254.96,264.22,272.76,280.1,287.3,292.6,298.0,303.3,311.2,324.13,327.49
geoId-MRD,7957.4,8027.5,8101.5,8173.1,8255.2,8314.3,8377.1,8434.6,8486.8,8545.4,8602.8,8644.3,8682.7,8664.6,8653.3,8653.92,8657.34,8676.98,8684.01,8682.98,8680.2,8681.5,8684.3,8683.5,8682.9,8697.65,8749.38,8715.58
geoId-RRD,8778.3,8872.9,8964.5,9047.5,9134.4,9220.2,9315.5,9406.3,9501.2,9594.8,9668.5,9739.9,9796.8,9929.0,9968.2,10103.58,10258.5,10407.4,10532.62,10677.03,10814.4,10958.4,11097.7,11254.4,11405.7,11561.01,11701.42,11828.14
geoId-DNI,920.8,939.9,959.5,979.6,1001.0,1028.8,1048.7,1067.9,1098.6,1119.1,1142.8,1166.9,1195.6,1223.7,1261.7,1299.48,1340.1,1367.19,1391.74,1419.98,1447.6,1476.4,1501.2,1524.3,1551.5,1564.29,1560.21,1633.6
geoId-DTP,763.1,772.4,782.5,793.1,798.7,805.4,811.3,817.0,822.2,832.8,840.7,843.1,847.0,833.0,835.9,832.63,828.82,825.06,821.37,817.73,814.1,810.6,807.1,803.7,799.9,800.77,801.41,800.01
