"Tỉnh, thành phố",1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-HTH,87.3,89.6,93.5,110.2,113.8,124.4,130.0,135.8,141.8,148.1,154.7,161.5,168.6,176.0,183.5,189.33,195.25,201.57,208.11,215.23,222.3,229.5,237.3,245.1,253.9,287.77,293.01,298.05
geoId-HYN,23.5,41.0,78.8,90.4,93.4,103.6,107.1,110.7,114.3,118.2,122.2,126.2,130.2,134.4,136.3,137.75,139.27,140.9,142.65,144.48,146.1,147.9,149.5,151.5,207.3,209.73,213.57,217.43
geoId-HDG,133.2,146.4,182.8,224.7,229.3,229.8,230.9,231.6,235.2,259.7,266.4,268.1,278.9,315.4,323.7,336.46,351.49,366.07,379.46,394.26,409.8,426.6,443.6,463.4,594.2,603.24,613.18,618.12
geoId-HPG,524.4,532.2,550.2,558.1,571.8,594.0,618.4,643.6,669.4,696.6,724.4,753.3,784.0,815.9,848.5,857.87,867.64,878.95,886.79,894.29,901.9,908.1,914.4,920.3,926.9,932.55,943.2,951.77
geoId-HGG,,,,,,,,,,114.3,117.2,124.7,127.2,138.4,149.7,153.04,156.5,160.16,163.72,167.33,171.1,175.0,178.9,183.0,197.7,204.05,212.69,204.99
geoId-KHA,345.7,351.0,362.9,368.2,377.0,385.9,394.5,402.9,411.6,420.1,427.9,435.5,444.0,452.5,461.0,465.27,471.44,477.69,483.1,489.09,494.6,501.5,508.2,514.7,521.3,525.87,528.74,531.19
geoId-KGG,284.8,289.2,310.5,326.1,330.0,341.7,352.8,364.4,376.3,388.9,401.9,414.6,427.5,440.7,454.0,457.04,460.48,463.95,467.23,470.35,473.4,476.9,480.6,484.6,488.8,491.75,504.36,522.73
geoId-KTM,63.5,69.8,86.1,93.8,103.4,105.1,109.3,113.6,117.9,122.7,127.4,131.7,136.4,141.4,144.7,147.48,149.94,152.9,155.65,158.5,161.6,164.7,167.8,171.0,173.7,181.94,185.28,188.51
geoId-LCU,62.9,63.5,65.3,71.2,72.8,75.0,79.0,83.0,107.0,45.6,46.7,47.6,48.5,49.4,53.3,55.89,57.6,59.08,60.78,61.79,62.7,64.0,65.2,66.5,67.8,82.22,84.66,85.29
geoId-LAN,179.1,185.1,194.7,208.6,217.5,217.1,221.4,225.2,229.0,233.0,236.6,240.4,244.4,248.0,251.3,254.88,258.73,264.35,268.57,270.31,270.5,271.3,271.8,272.2,272.5,312.52,316.46,318.58
geoId-LCI,94.2,97.6,101.5,102.0,103.7,103.2,105.1,106.9,108.7,112.2,119.9,123.0,125.9,129.1,130.4,133.35,143.58,146.72,150.64,153.9,157.2,159.8,162.0,167.0,171.5,197.21,201.9,206.5
geoId-LDG,307.6,339.2,358.7,372.1,389.6,397.5,404.2,409.9,415.8,422.3,429.6,436.2,441.2,446.0,450.4,457.35,464.19,470.2,476.12,487.29,491.4,495.4,499.6,504.6,509.0,514.21,519.1,523.55
geoId-LSN,115.3,122.3,125.4,128.1,133.5,130.8,132.0,133.1,134.5,135.9,137.2,138.3,139.4,140.6,140.6,142.14,143.97,145.74,147.45,149.15,151.2,153.3,155.4,157.8,160.3,181.72,183.89,185.87
geoId-NDH,220.3,221.8,229.9,231.3,235.1,240.1,248.2,256.5,265.2,274.1,283.1,291.9,301.2,311.9,321.6,320.74,320.01,319.32,318.68,318.08,317.5,317.0,316.5,324.1,323.7,360.12,371.57,380.46
geoId-NAN,263.2,267.6,278.0,281.7,292.4,296.1,303.4,310.8,318.3,326.1,334.1,342.2,350.6,359.5,375.1,379.88,398.78,408.16,455.11,460.4,465.1,471.8,478.4,483.9,490.5,521.61,529.48,530.4
geoId-NBH,77.3,78.4,111.0,111.9,112.4,116.5,120.8,125.2,129.7,134.4,139.3,144.4,149.6,155.2,160.9,163.1,167.06,171.87,176.35,180.35,184.4,189.0,195.1,201.2,207.8,212.59,216.52,218.43
geoId-NTN,103.1,106.5,112.0,115.7,120.4,126.9,134.8,146.7,150.3,158.5,166.8,175.2,184.3,202.6,204.1,204.28,204.46,205.52,206.05,206.64,207.5,208.4,209.6,210.7,211.3,209.6,211.04,212.26
geoId-PTO,117.2,119.6,173.5,175.8,179.9,180.6,183.7,186.8,189.9,193.2,196.4,199.6,202.7,206.2,208.5,239.4,240.86,242.83,248.04,252.57,255.7,258.5,262.0,265.4,269.4,281.83,287.9,293.52
geoId-PYN,135.3,137.9,143.2,145.9,150.2,151.9,156.0,160.1,164.2,168.3,172.2,176.2,180.2,184.5,198.8,199.38,199.83,200.2,200.39,247.98,248.2,249.3,249.9,250.5,251.0,285.9,286.32,286.68
geoId-QBH,69.9,73.4,78.5,82.3,87.1,90.6,95.5,100.0,105.5,110.3,115.0,118.7,122.0,125.3,127.6,129.46,131.43,133.22,135.08,173.92,176.6,179.6,182.3,185.2,188.2,207.11,210.07,211.7
geoId-QNM,178.2,181.6,188.4,191.8,197.4,209.4,215.2,221.1,226.9,232.9,239.0,245.2,251.4,257.9,264.0,270.03,273.21,276.54,279.85,283.46,359.9,363.9,368.4,373.1,379.6,396.2,401.26,407.39
geoId-QNI,110.8,115.0,121.5,126.1,132.0,134.1,136.5,153.6,169.8,171.3,173.0,174.1,175.6,177.3,178.0,180.23,182.48,184.79,187.06,189.4,191.8,194.2,196.6,199.1,201.5,260.18,262.66,272.22
geoId-QNH,404.1,411.5,426.8,434.4,446.0,473.0,484.6,496.3,507.7,519.0,530.9,542.5,554.2,565.8,594.3,616.87,639.93,663.31,684.2,709.67,733.5,761.5,792.9,822.1,853.7,861.88,916.68,916.58
geoId-QTI,100.3,107.8,118.0,126.7,137.3,137.3,140.4,143.5,146.5,149.5,152.5,155.5,158.7,162.0,167.6,170.16,172.81,175.45,178.19,181.01,183.9,186.9,190.0,193.2,196.4,206.86,210.96,212.59
geoId-STG,194.7,197.4,203.8,206.5,211.8,214.7,219.7,224.2,228.6,233.0,236.7,240.2,244.4,248.3,250.6,288.79,351.6,360.93,358.92,372.44,375.8,379.3,382.5,385.5,388.5,386.61,391.4,405.6
geoId-SLA,102.7,104.6,108.4,110.3,111.8,103.3,108.2,113.2,118.4,123.6,128.9,134.3,139.7,145.1,148.7,151.28,153.79,155.9,157.92,160.19,162.7,165.2,167.9,170.7,173.5,176.1,180.07,181.8
geoId-THA,273.9,283.8,300.1,310.8,322.4,319.2,323.3,327.3,331.1,335.1,339.2,343.1,346.8,350.8,355.3,368.65,383.28,400.07,419.2,437.33,457.1,478.6,500.8,523.8,547.2,853.28,993.39,1029.9
geoId-TBH,96.3,97.5,100.4,101.6,103.8,103.5,103.8,132.5,133.3,134.1,135.0,135.7,136.6,174.4,173.3,175.52,177.79,180.09,182.42,184.78,187.2,189.6,192.0,194.5,197.0,219.46,220.23,220.9
geoId-TNN,201.0,204.3,210.0,212.0,219.9,233.9,239.5,245.1,251.1,257.4,263.9,270.1,276.1,282.4,287.8,293.56,322.21,326.9,344.21,347.72,387.8,392.5,399.4,405.2,413.9,419.68,425.3,525.56
geoId-TTH,259.8,262.3,282.0,284.4,290.0,314.7,322.6,330.6,338.9,347.5,356.3,365.1,374.2,383.5,391.2,471.82,522.21,534.09,536.7,540.01,542.0,543.9,548.3,548.1,563.4,562.32,609.38,612.83
geoId-TGG,200.9,202.8,208.5,210.4,214.7,211.7,213.7,215.7,217.8,220.2,222.3,224.2,226.3,228.4,229.0,229.88,230.52,231.87,233.69,240.25,242.0,243.6,245.3,246.3,247.3,251.91,253.64,271.92
geoId-HCM,3466.1,3547.9,4028.8,4110.8,4244.9,4375.5,4477.6,4557.4,4674.1,4894.7,5144.5,5409.7,5620.8,5815.8,6020.8,6159.37,6301.07,6412.07,6527.99,6624.34,6727.6,6829.0,6928.5,7045.1,7161.5,7290.92,7239.63,7297.9
geoId-NT,1201.7,1227.4,1325.3,1362.6,1379.0,1430.4,1463.8,1499.9,1559.6,1602.7,1649.1,1687.9,1721.1,1751.1,1770.4,1850.86,1917.65,1952.53,2000.02,2053.99,2122.3,2155.2,2193.3,2233.6,2284.3,2597.83,2646.91,2819.74
geoId-TVH,92.8,99.8,109.3,117.5,125.8,126.6,129.4,132.3,135.2,138.2,141.2,144.3,147.5,150.7,153.7,155.65,157.59,159.59,162.1,164.95,166.5,168.4,169.8,172.0,174.1,175.83,178.36,184.86
geoId-TQG,67.4,69.5,71.9,73.3,60.7,64.4,67.3,70.3,73.4,76.6,79.8,83.1,86.5,90.1,94.3,95.45,96.54,97.78,99.03,100.47,102.0,103.6,105.2,106.9,108.6,109.56,111.3,120.54
geoId-TNN,820.5,877.8,963.3,1037.7,1098.3,1140.4,1180.5,1215.8,1239.7,1267.8,1305.1,1332.9,1364.9,1389.9,1449.9,1474.46,1497.87,1522.34,1546.75,1574.47,1596.2,1617.1,1638.2,1661.0,1681.7,1707.32,1745.1,1769.54
geoId-TNH,107.1,110.8,116.7,120.7,126.0,136.0,140.0,143.0,147.0,151.0,154.5,158.0,161.4,165.0,166.3,170.0,174.43,178.9,182.58,206.55,206.9,207.2,207.5,207.8,208.3,381.11,382.7,386.73
geoId-VLG,133.0,135.3,140.1,142.4,146.3,145.3,146.6,148.1,149.5,150.8,152.3,153.7,155.2,156.5,156.9,156.98,157.0,157.03,168.3,168.54,168.8,169.1,169.4,169.7,169.8,232.07,233.72,233.94
geoId-VPC,79.5,83.8,101.9,106.5,112.5,119.7,121.9,124.6,137.6,160.8,166.7,171.4,206.5,222.9,224.6,232.87,236.95,244.56,251.44,251.06,254.2,257.9,261.7,285.2,295.2,350.98,358.33,366.18
geoId-YBI,123.4,123.9,126.7,132.0,133.8,135.0,136.0,137.2,138.6,140.6,141.5,142.6,143.2,143.5,144.2,142.76,144.38,146.05,147.77,156.04,158.0,159.2,160.5,161.9,163.3,171.59,174.73,176.65
geoId-DBN,,,,,,,,,,68.3,70.6,72.5,74.2,74.5,73.5,74.7,75.88,77.09,78.35,79.64,81.0,82.3,83.7,85.1,86.6,93.17,95.0,96.67
geoId-DNG,426.1,433.8,520.6,528.2,541.5,565.6,584.4,603.2,626.0,651.7,675.1,698.3,723.0,747.9,777.0,814.34,841.94,866.26,884.86,899.61,919.4,940.6,956.1,970.9,994.6,1020.44,1044.33,1067.07
geoId-ST,4548.9,4692.0,5284.0,5424.1,5667.0,5834.5,6001.6,6143.4,6322.1,6605.7,6923.1,7263.0,7553.2,7826.2,8114.0,8390.35,9151.84,9367.6,9583.53,10067.13,10279.6,10473.4,10679.9,11018.9,11617.6,12172.29,12165.0,12498.15
geoId-DLK,257.6,266.8,298.6,340.5,359.2,375.8,391.5,406.3,409.4,363.3,367.2,371.8,376.6,378.5,416.4,420.76,424.92,430.31,435.84,439.93,444.8,450.1,454.9,459.1,463.3,466.48,473.81,478.32
geoId-DNG1,,,,,,,,,,51.7,61.8,63.0,69.4,71.1,72.4,74.46,76.09,78.83,81.9,85.16,87.6,89.5,91.6,93.7,95.4,97.49,107.98,112.43
geoId-MRD,2436.5,2488.5,2613.8,2693.7,2775.4,2853.2,2962.0,3027.2,3297.3,3372.6,3443.1,3520.8,3590.8,3689.1,3942.8,4004.09,4090.05,4128.0,4161.11,4201.18,4224.9,4252.0,4279.9,4307.3,4357.7,4482.78,4595.34,4658.88
geoId-RRD,3093.2,3229.7,3536.0,3690.1,3800.4,3923.8,4048.4,4224.9,4428.1,4764.9,4917.0,5041.6,5206.6,5584.4,5752.4,6022.08,6164.16,6310.29,6467.57,7117.52,7254.2,7411.7,7569.2,7773.5,8130.3,8497.86,8729.69,8828.96
geoId-DNI,536.4,547.9,577.0,593.9,613.7,628.0,646.0,664.0,684.0,704.0,724.8,748.2,774.0,801.1,829.3,854.55,881.69,899.94,916.54,935.6,954.2,973.7,990.6,1006.3,1371.8,1406.73,1418.64,1470.31
geoId-DTP,194.8,201.6,212.4,219.7,229.4,231.0,237.0,243.1,249.3,255.8,262.6,268.7,274.9,281.4,296.0,295.82,295.16,294.52,293.89,293.29,292.7,292.1,291.6,292.3,304.7,306.15,323.21,323.88
