dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2021
geoId-VNM,45.0,46.6,47.9,49.3,51.2,50.8,50.9,50.6,48.7,49.2,49.7,48.8,48.8,49.8,51.8,52.2,54.2,54.6,57.1,58.3,58.4,57.2,53.6,,,,,
