dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,13.5,12.3,11.8,13.0,10.6,10.1,8.9,7.2,6.2,5.6,5.2,5.0,4.4,4.2,4.7,5.0,4.5,4.8,4.9,5.1,5.3,6.1,7.0,7.0,6.8,6.6,5.4,6.2
