dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,25.3,25.5,28.7,28.4,29.7,28.8,31.5,33.1,34.5,36.6,10.9,0.1,11.4
