dia phuong,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,1167.0,1540.0,1879.0,2356.0,2062.0,2306.0,2227.0,2070.0,2230.0,2320.0,2430.0,2448.0,2807.0,4374.0,4469.0,3535.0,3564.0,5600.0
