dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,905.4,1416.8,1428.7,1907.8,1947.2,1780.9,2696.8,4008.3,4966.5,5806.4,959.2,57.7,124.9
