dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,,,,,,892.8,710.1,701.2,1014.1,1349.5,1638.6,1869.7,2958.4,3714.1,3220.6,5208.3,7873.8,13166.4,17784.3,18823.5,23211.4,28054.6,37774.2,43225.1,63966.6,75558.9,75540.1,81884.2
