dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,13.8,34.9,25.0,16.7,22.6,71.8,31.6,12.5,23.0,38.4,17.9,19.4,50.1,101.4,78.3,100.2,211.9,316.6,255.8,262.9,287.4,167.3,166.6,166.7,170.4,213.2,379.4,665.6
