dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,,,,,,,183.3,237.2,243.3,382.1,470.9,502.1,627.1,773.1,824.1,985.5,1285.4,1522.5,1933.1,2533.5,2874.7,3172.1,3284.3,3392.4,3392.4,3145.8,3031.2,4100.0
