dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,17.4,27.3,27.8,24.6,23.0,24.2,34.4,39.5,48.2,51.8,65.0,73.2,86.5,83.7,95.6,121.6,128.5,114.4,101.3,111.8,130.2,201.2,230.5,264.8,265.62,180.69,145.1,95.45
