dia phuong,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,249.0,302.0,461.0,473.0,406.0,481.0,567.0,874.0,911.0,1020.0,1015.0,800.0,670.0,580.0,460.0,918.0,882.0,952.0
