dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,27.0,29.7,35.0,34.3,40.6,47.0,45.2,47.1,50.4,54.7,57.2,57.9,57.2,55.1,53.2,54.2,56.9,63.1,66.8,67.4,70.6,71.5,72.0,71.4,70.1,72.3,73.4,74.3
