dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,21.7,161.9,131.5,157.2,187.9,256.1,284.7,309.1,241.5,263.3,200.5,224.1,225.0,151.7,65.9,50.5,46.3,285.5,193.3,133.2,169.8,284.8,258.9,215.3,264.1,144.7,0.6,3.1
