dia phuong,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,820.0,850.0,1030.0,850.0,820.0,950.0,920.0,968.0,2789.0,2835.0,3497.0,3971.0,5020.0,5817.0,5119.0,5131.0,6037.0,6226.0
