dia phuong,1995 -1996,1996 - 1997,1997 - 1998,1998 - 1999,1999 - 2000,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,Sơ bộ 2021-2022
geoId-VNM,114.6,112.4,106.6,106.8,104.6,103.5,106.4,104.9,102.7,103.1,98.0,97.8,97.8,96.3,97.2,100.8,97.3,98.8,101.4,102.2,101.8,98.8,101.3,99.0,100.9,103.0,100.7
