dia phuong,1995 -1996,1996 - 1997,1997 - 1998,1998 - 1999,1999 - 2000,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,Sơ bộ 2021-2022
geoId-VNM,103.7,102.4,101.7,101.2,98.5,99.3,98.3,98.2,97.0,96.5,95.7,97.7,98.6,99.5,101.1,101.6,100.8,100.1,101.4,100.3,101.3,97.9,100.9,99.6,100.2,101.5,101.7
