dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,1055.1,1155.5,1297.1,1386.5,1556.8,1712.6,1884.7,2032.0,2193.0,2357.1,2412.4,2485.8,2601.6
