dia phuong,1995 -1996,1996 - 1997,1997 - 1998,1998 - 1999,1999 - 2000,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,Sơ bộ 2021-2022
geoId-VNM,82.3,87.43,111.6,65.9,97.6,90.3,106.4,94.6,95.5,90.5,85.98,87.0,94.05,92.71,90.65,98.4,92.18,100.54,106.28,98.82,102.05,129.48,109.7,160.38,126.69,113.81,103.77
