dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
geoId-VNM,9670.0,9935.0,10014.0,10078.0,10109.0,10271.0,10385.0,10396.0,10448.0,10516.0,10613.0,10672.0,10851.0,10917.0,10979.0,11028.0,11047.0,11049.0,11055.0,11110.0,11113.0,11102.0,11120.0
