dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
geoId-VNM,101.5,103.8,100.5,101.3,99.6,100.2,100.1,100.7,100.0,101.7,102.6,102.8,105.9,101.9,102.9,102.8,101.0,100.2,102.6,99.4,100.8,100.6,100.7
