dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
geoId-VNM,95.4,116.5,100.8,98.3,94.1,82.1,77.2,107.0,101.3,68.8,100.0,96.2,100.0,78.4,107.5,102.3,134.1,100.0,101.7,101.7,100.0,101.6,96.8
