dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
geoId-VNM,,,,,,65.0,61.0,59.0,55.0,54.0,50.0,49.0,41.0,38.0,34.0,33.0,30.0,32.0,32.0,33.0,33.0,31.0,29.0
