dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
geoId-VNM,12972.0,13218.0,13269.0,1330.0,13264.0,13117.0,13172.0,13095.0,13162.0,13149.0,13243.0,13232.0,13438.0,13460.0,13450.0,13467.0,13506.0,13523.0,13562.0,13611.0,13617.0,13591.0,13583.0
