"Tỉnh, thành phố",1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-CTO,1710.7,1803.1,1713.0,1894.7,1979.6,1882.8,1954.4,2216.2,2142.4,1194.7,1233.7,1153.0,1131.6,1198.5,1138.1,1196.7,1289.7,1319.8,1370.3,1367.7,1408.1,1397.8,1387.2,1426.3,1365.9,1393.2,1414.2,1366.7
geoId-GLI,115.9,121.1,129.2,126.9,148.5,175.1,200.2,196.8,226.8,222.0,233.7,281.2,279.2,292.8,288.2,310.1,293.3,332.6,330.5,350.1,333.1,318.9,354.9,362.1,373.2,385.0,384.7,402.2
geoId-HBH,128.7,116.6,129.5,124.7,150.2,163.9,189.0,196.7,204.8,208.3,194.2,218.5,195.4,206.8,198.3,192.7,208.2,217.0,205.4,215.0,195.8,215.9,180.6,207.2,206.4,206.6,215.4,217.1
geoId-HGG,81.9,89.0,95.6,99.9,109.8,121.4,130.8,137.1,146.0,150.0,154.8,158.2,161.7,167.3,185.3,194.2,201.8,202.9,206.9,207.9,203.5,210.5,211.4,212.8,213.5,215.5,217.5,216.5
geoId-HNM,299.4,307.3,343.3,359.4,383.4,385.6,396.0,404.8,388.1,399.4,374.8,404.8,407.1,416.3,419.1,417.4,424.6,424.5,395.1,401.6,405.6,395.5,366.4,386.3,384.6,376.2,371.0,363.6
geoId-HNI,177.1,191.0,187.7,200.2,207.6,224.6,194.0,204.7,203.2,200.6,189.6,183.9,184.2,1177.8,1154.1,1125.1,1220.3,1202.4,1156.5,1175.5,1169.5,1109.6,1051.1,1024.6,969.4,973.5,983.8,952.4
geoId-HNI,647.2,679.3,692.3,787.5,876.6,921.4,904.0,976.1,942.1,957.9,928.4,916.1,877.8,,,,,,,,,,,,,,,
geoId-HTH,308.5,316.1,358.7,305.6,377.8,395.7,414.1,446.1,462.6,485.2,454.2,476.8,363.7,466.5,467.8,414.4,470.9,482.3,479.0,511.4,521.5,530.4,442.8,535.3,506.7,534.1,580.5,558.3
geoId-HYN,394.8,428.2,453.4,474.0,509.3,530.0,506.9,530.6,529.6,519.1,506.8,502.0,491.1,514.5,511.0,514.6,528.6,528.6,502.1,489.6,480.5,457.4,418.6,415.4,403.5,369.5,354.4,337.9
geoId-HDG,665.0,721.9,762.3,778.5,810.6,823.5,796.5,825.1,818.6,798.5,774.1,770.5,741.9,757.7,773.5,757.9,780.9,782.3,739.8,742.6,740.0,726.4,657.9,702.5,682.8,681.9,697.5,693.4
geoId-HPG,396.0,422.4,428.0,438.9,471.1,490.3,487.6,498.4,501.4,505.5,459.3,481.9,461.4,475.9,488.3,485.5,484.4,490.1,490.2,484.7,478.3,465.1,436.7,440.8,413.2,376.1,370.7,365.8
geoId-HGG,,,,,,,,,,1076.7,1109.2,1062.8,865.1,1020.1,993.8,1090.2,1128.5,1179.9,1191.3,1204.6,1293.1,1231.0,1261.0,1246.1,1259.0,1294.1,1274.4,1253.9
geoId-KHA,142.0,159.2,172.5,168.6,176.3,187.2,191.9,176.9,205.8,201.9,140.3,204.1,193.8,215.2,228.2,231.0,241.2,246.5,258.0,261.3,199.8,227.1,254.7,261.1,259.3,191.9,272.4,257.1
geoId-KGG,1462.4,1697.5,1692.2,1900.4,2026.2,2284.3,2188.0,2578.4,2489.6,2739.8,2944.3,2744.3,2977.3,3387.2,3397.7,3497.1,3921.1,4287.1,4471.8,4532.2,4643.0,4161.6,4058.8,4267.4,4291.5,4528.5,4516.6,4405.4
geoId-KTM,40.9,41.2,44.9,42.3,44.8,51.8,56.6,59.5,61.9,67.4,65.8,70.9,74.7,77.4,77.4,77.7,77.0,83.8,83.7,85.6,91.6,87.1,91.1,91.6,93.4,90.3,96.8,97.1
geoId-LCU,100.8,98.3,106.1,107.0,122.6,131.6,139.6,141.6,154.7,83.6,92.8,99.1,99.9,104.7,111.9,116.7,118.6,119.4,126.2,127.7,132.8,136.4,145.7,143.8,149.8,148.8,152.0,153.4
geoId-LAN,1015.8,1181.2,1240.6,1400.5,1522.8,1573.3,1626.2,1738.6,1772.8,1902.7,1934.2,1769.4,1950.6,2178.1,2158.6,2304.8,2550.7,2663.5,2816.1,2860.6,2918.7,2802.2,2643.2,2802.6,2774.9,2830.2,2925.6,2861.1
geoId-LCI,82.5,87.7,87.3,94.4,103.9,113.0,122.1,125.1,136.9,111.0,117.5,117.7,124.0,118.4,128.3,126.4,141.7,144.3,146.9,148.4,150.1,158.3,158.8,172.9,177.1,181.1,183.4,183.8
geoId-LDG,80.8,67.7,96.4,94.9,98.7,102.1,116.6,101.8,129.2,138.6,129.7,103.7,139.2,143.6,150.7,141.8,158.2,163.2,156.3,158.0,156.2,145.4,151.5,149.9,147.3,144.5,146.9,142.5
geoId-LSN,128.5,132.8,154.0,152.6,149.3,144.7,179.1,178.1,190.7,191.7,198.9,188.4,199.2,191.8,194.1,198.3,169.9,202.8,208.1,212.9,210.6,218.3,205.9,205.2,203.9,206.9,203.2,213.4
geoId-NDH,787.3,809.1,904.4,952.2,973.8,965.6,970.7,983.4,946.2,987.0,782.6,964.3,931.8,929.0,889.1,952.0,931.6,933.8,914.6,937.7,935.2,923.9,841.9,891.2,888.2,883.2,879.2,874.1
geoId-NAN,572.4,529.3,656.6,608.1,634.3,753.6,781.1,836.5,840.1,880.6,822.1,911.3,846.8,934.3,898.8,828.6,959.9,969.8,930.1,1012.5,978.8,1007.4,1015.1,1009.1,946.1,974.3,1043.2,995.5
geoId-NBH,316.8,276.9,374.8,405.3,428.5,426.6,440.4,455.9,427.8,460.5,397.1,464.9,444.6,467.9,484.1,485.5,487.9,490.4,460.9,484.3,475.4,468.1,437.0,457.2,450.7,443.1,444.5,439.9
geoId-NTN,125.2,123.9,137.7,131.0,160.3,145.7,135.2,138.3,137.9,157.6,79.9,171.1,173.2,200.3,213.6,188.0,223.2,236.8,247.1,267.7,224.5,211.8,276.6,243.3,262.8,200.9,274.3,280.3
geoId-PTO,183.6,185.3,204.5,216.1,240.6,282.3,309.2,345.6,350.1,350.1,355.4,342.5,324.2,331.8,362.8,352.3,376.4,375.5,379.6,376.0,370.4,373.2,367.9,365.8,345.2,347.7,352.2,345.8
geoId-PYN,256.6,273.4,281.9,268.7,289.2,277.6,280.6,294.5,318.2,324.3,315.5,314.2,322.0,294.6,326.8,346.8,344.2,346.0,363.8,365.0,378.1,376.2,374.4,392.2,372.9,390.3,390.3,362.3
geoId-QBH,123.9,154.1,151.2,121.6,169.9,191.1,191.7,206.1,207.3,225.2,221.5,231.8,215.8,240.1,243.4,234.7,260.2,262.4,251.9,277.4,275.4,281.4,284.7,284.7,260.9,273.4,293.0,270.6
geoId-QNM,308.4,335.4,331.6,332.0,344.7,329.9,330.4,343.8,381.1,384.0,366.9,385.1,395.1,380.6,394.4,412.7,417.9,447.3,440.3,466.9,461.2,441.7,461.1,462.6,452.3,452.0,462.3,437.4
geoId-QNI,251.9,301.1,289.1,305.9,334.9,311.7,305.5,329.5,365.4,362.5,367.1,376.9,381.3,354.4,370.0,391.2,380.4,406.8,412.3,422.5,427.5,416.3,438.8,440.2,431.3,418.8,441.6,435.8
geoId-QNH,116.7,134.9,145.8,152.4,160.0,176.0,185.9,199.5,214.2,215.9,214.9,202.6,209.2,204.1,203.3,208.6,212.6,216.5,210.4,211.3,211.9,211.8,195.9,208.6,203.4,201.8,199.8,194.3
geoId-QTI,121.0,141.0,150.8,120.7,175.3,191.3,184.8,203.9,202.8,214.3,200.0,213.5,213.5,218.3,213.0,213.0,224.7,240.6,224.1,258.7,239.4,263.1,243.4,275.5,273.3,276.4,279.3,235.6
geoId-STG,1088.1,1150.4,1181.2,1381.5,1507.5,1618.0,1525.7,1642.8,1610.2,1526.1,1634.2,1602.2,1602.5,1739.5,1780.4,1966.6,2090.6,2251.8,2220.0,2265.3,2275.5,2115.0,2105.1,2132.7,2172.1,2079.8,2058.7,2042.6
geoId-SLA,99.4,101.0,110.0,100.6,99.4,108.1,112.1,119.2,128.6,134.1,128.3,139.2,148.8,148.5,152.8,147.1,155.8,162.9,181.3,183.3,177.4,182.9,180.0,184.3,189.0,199.0,206.3,209.5
geoId-THA,848.4,708.1,981.6,972.7,1061.3,1095.8,1190.4,1252.5,1272.5,1325.9,1237.5,1398.6,1340.1,1404.3,1452.7,1396.6,1427.4,1482.5,1431.5,1516.5,1475.3,1493.1,1463.3,1413.5,1399.2,1373.6,1413.0,1390.6
geoId-TBH,939.5,975.7,930.4,968.9,1059.8,1050.6,993.9,1081.6,930.7,1069.5,981.6,1079.6,1014.8,1105.2,1105.8,1104.4,1091.3,1059.5,1053.2,1061.9,1061.9,1053.6,942.6,1030.4,1022.3,1013.1,997.6,992.7
geoId-TNN,179.4,205.6,220.4,225.4,248.1,265.5,286.7,310.9,313.5,314.4,322.2,326.5,324.4,332.6,339.3,339.8,368.3,367.4,363.0,365.9,381.4,384.7,379.4,386.4,384.7,383.4,384.6,383.3
