dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,57.95,88.04,100.0,120.6,125.3,129.7,133.53,132.15,133.44,136.32,138.02,138.08,139.46,145.29,157.48
