dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,64.0,92.64,100.0,116.49,119.87,123.99,125.34,125.39,125.54,128.22,131.09,132.21,131.92,135.39,140.39
