dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,95.09,100.08,100.0,107.73,106.21,105.55,105.09,104.23,103.27,103.13,103.13,103.14,103.96,103.69,103.26
