dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,72.49,84.94,100.0,122.58,118.66,119.08,118.75,117.29,113.32,117.01,118.46,119.89,120.14,124.22,127.04
