dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,65.08,91.52,100.0,113.31,114.32,135.67,149.73,150.11,151.94,153.5,153.43,153.32,156.21,160.48,162.84
