dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,62.87,89.49,100.0,117.94,127.26,127.96,129.14,128.25,128.23,131.03,132.5,133.54,133.46,135.91,140.63
