dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,42.18,93.3,100.0,107.23,121.26,128.31,135.98,143.27,140.36,139.62,142.31,146.42,144.88,149.58,155.44
