dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,63.24,90.72,100.0,136.36,161.26,167.76,185.84,176.24,162.87,172.43,181.17,191.44,206.72,225.58,265.51
