dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,62.68,90.98,100.0,120.51,118.34,119.41,116.76,113.76,109.1,120.47,132.85,130.47,123.88,146.26,157.77
