dia phuong,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
geoId-VNM,52407.09,58977.2,61764.3,64645.0,68466.1,75915.16,81188.99,83540.5,85745.4,87978.0,88837.17
