dia phuong,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
geoId-VNM,2403.0,2588.1,2665.0,2720.5,2837.6,2934.4,3026.3,3097.9,3207.71,3285.6,3322.08
