dia phuong,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
geoId-VNM,5400.31,10457.0,12734.0,11996.0,9710.0,15267.0,17479.0,15541.0,22138.0,22883.0,19579.81
