dia phuong,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
geoId-VNM,647.72,395.9,7135.6,7238.2,8339.5,9200.7,9634.5,10881.1,12050.58,10776.8,7947.3
