dia phuong,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
geoId-VNM,49914.4,103105.0,121910.0,131733.0,148375.0,202057.0,220148.0,222401.0,280959.98,299188.0,299887.0
