dia phuong,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
geoId-VNM,459.33,2645.0,3911.0,4820.0,4883.0,6172.0,8434.0,10632.0,20069.0,17773.0,47390.41
