dia phuong,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,,,,,,,,,,,47.4,45.3,46.6,43.8,40.7,40.8,46.0,48.2,45.2,44.5,41.9,37.3,40.7
