dia phuong,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,380.0,462.0,661.0,512.0,731.0,511.0,579.0,523.0,611.0,885.0,1499.0,1599.0,1402.0,1005.0,1631.0,50.0,109.0,32.0,12.0,493.0,668.0
