dia phuong,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,333.0,439.0,594.0,474.0,607.0,489.0,526.0,513.0,552.0,696.0,1284.0,1033.0,1181.0,907.0,1205.0,17.0,105.0,16.0,10.0,413.0,436.0
