dia phuong,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,99.5,105.3,104.7,102.5,117.2,94.4,117.8,101.9,102.6,116.9,99.9,106.4,101.9,94.8,83.4,86.4,84.0,75.8,78.9,87.4,90.0
