dia phuong,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,122.1,120.2,110.3,105.7,114.0,115.2,100.9,119.7,113.4,109.7,109.9,117.4,105.8,111.4,109.6,105.1,109.4,108.2,98.6,99.8,103.4
