dia phuong,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,61.6,131.8,135.3,79.8,128.1,80.6,107.6,97.5,107.6,126.1,184.5,80.5,114.4,76.8,133.0,106.3,617.6,15.2,62.5,4130.0,105.6
